"","title","artist","top_peak","streak","entries","avgpos","sdpos","artist_clean","danceability","energy","song_key","loudness","song_mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration","time_signature","len","cat"
"2134","NC-17","Travis Scott",41,1,7,41,0,"Travis Scott",0.804,0.763,2,-5.48,"1",-2.95843648881029,-2.69119308403579,0,-0.999672340813206,0.0585,136.052,156886,"4",12,"short"
"2135","NDA","Billie Eilish",39,5,7,67.4,17.045268448182,"Billie Eilish",0.765,0.373,8,-9.921,"1",-2.64085895156189,-1.07587280169862,0.525,-2.18925640768704,0.554,85.016,195777,"4",13,"medium"
"2136","Neck & Wrist","Pusha T Featuring JAY-Z & Pharrell Williams",76,2,7,86.5,10.8963649549182,"Pusha T",0.625,0.542,9,-4.365,"1",-1.32425897020044,-3.80316860051606,0,-0.975510091534126,0.328,152.403,209315,"4",7,"medium"
"2137","Need It","Migos Featuring YoungBoy Never Broke Again",62,15,7,79.9333333333333,10.2302968851825,"Migos",0.852,0.745,11,-3.667,"0",-1.76609172247948,-3.46413718143603,0,-2.49616984206671,0.897,148.007,195681,"4",5,"long"
"2138","Need To Know","Doja Cat",8,48,7,21.4583333333333,15.3960080760117,"Doja Cat",0.664,0.609,1,-6.509,"1",-2.64930970607961,-1.19072757757592,0,-2.37946613733,0.194,130.041,210560,"4",8,"long"
"2139","Needed Me","Rihanna",7,45,7,28.537216828479,24.4253980817015,"Rihanna",0.671,0.314,5,-8.091,"0",-1.41058705368894,-2.20727491318972,0,-2.4949569856415,0.296,110.898,191600,"4",7,"long"
"2140","Needy","Ariana Grande",14,4,7,53.5,28.4181736322479,"Ariana Grande",0.647,0.309,7,-7.948,"0",-3.30770703857482,-0.2484613592985,7.41e-06,-1.59948758158093,0.195,87.045,171573,"4",13,"medium"
"2141","Negative Energy","Trippie Redd Featuring Kodie Shane",89,1,7,89,0,"Trippie Redd",0.659,0.672,9,-7.442,"1",-1.33180617583582,-0.884307686021104,0,-2.07944154167984,0.452,139.868,178286,"4",12,"short"
"2142","Neighborhood Superstar","DaBaby & YoungBoy Never Broke Again",89,1,7,89,0,"DaBaby",0.821,0.714,2,-5.977,"1",-0.983499481567605,-2.21640739675299,0,-1.21066179247673,0.665,81.393,235583,"4",6,"short"
"2143","Neighbors","J. Cole",13,6,7,57.6666666666667,22.2717875422069,"J. Cole",0.898,0.283,6,-12.335,"0",-1.03282454813011,-1.14256417619729,0.000383,-2.20727491318972,0.469,138.97,216520,"4",7,"medium"
"2144","Neighbors","Pooh Shiesty Featuring BIG30",51,7,7,79.5714285714286,14.1023047761705,"Pooh Shiesty",0.728,0.623,2,-8.066,"1",-1.18744350237473,-3.24163281199082,0,-1.54177926396029,0.805,145.973,171781,"4",12,"medium"
"2145","Neon Eyes","Morgan Wallen",63,1,7,63,0,"Morgan Wallen",0.576,0.843,11,-5.26,"0",-3.54045944899566,-3.84436435695433,8.04e-05,-1.85150947363383,0.628,126.009,226147,"4",13,"short"
"2146","Neon Guts","Lil Uzi Vert Featuring Pharrell Williams",79,2,7,86.5,7.78311782494156,"Lil Uzi Vert",0.859,0.563,1,-6.635,"0",-2.18925640768704,-2.9169210931297,0,-2.68092153371396,0.412,119.934,258789,"4",12,"medium"
"2147","Nevada","YoungBoy Never Broke Again",58,4,7,83.25,15.7659384374929,"YoungBoy Never Broke Again",0.777,0.59,0,-8.741,"0",-1.25176346816228,-0.923818998294947,0,-1.77785656405906,0.238,147.978,155738,"4",26,"medium"
"2148","Never Be Like You","Flume Featuring Kai",20,26,6,43.252808988764,20.8092797090266,"Flume",0.444,0.557,0,-5.476,"1",-2.81008292666736,-0.791863153499103,0,-1.88387475813586,0.296,115.058,234910,"4",5,"long"
"2149","Never Be The Same","Camila Cabello",6,37,7,28.73828125,17.5570180195897,"Camila Cabello",0.637,0.713,0,-4.333,"1",-2.59427518684337,-1.70925824771631,0.000637,-1.98777435315401,0.243,129.923,226973,"4",14,"long"
"2150","Never Enough","Loren Allred",88,4,7,95,4.26006433615129,"Loren Allred",0.277,0.394,8,-8.903,"1",-3.39322921201298,-0.860383099935859,0,-2.35177533718482,0.227,86.777,207787,"3",12,"medium"
"2151","Never Forget You","Zara Larsson & MNEK",13,23,7,26.9683544303797,16.9695947224898,"Zara Larsson",0.583,0.732,11,-5.728,"0",-3.08565698108198,-5.76992227716075,9.86e-06,-1.3130438993803,0.276,145.992,213428,"4",12,"long"
"2152","Never Left","Lil Tecca",56,2,7,73.5,18.160608258197,"Lil Tecca",0.807,0.659,11,-6.92,"1",-1.10262031006565,-3.79869432012114,0,-1.17441400208439,0.438,82.465,168727,"4",9,"medium"
"2153","Never Really Over","Katy Perry",15,13,7,38.3076923076923,19.9959397588012,"Katy Perry",0.77,0.882,8,-4.792,"1",-2.81008292666736,-1.63989711991881,0,-1.15201306539522,0.385,99.991,223523,"4",10,"long"
"2154","Never Recover","Lil Baby & Gunna Featuring Drake",15,8,7,56.625,21.3631479634695,"Lil Baby",0.753,0.686,1,-5.415,"0",-1.25878104082093,-2.69266909906391,0,-1.64506509007725,0.886,132.055,194732,"4",8,"medium"
"2155","Never Say Never","Cole Swindell / Lainey Wilson",27,18,7,53.5284552845528,17.308353523448,"Cole Swindell / Lainey Wilson",0.472,0.937,0,-4.028,"0",-2.86998106824843,-4.93784962437061,0,-2.20727491318972,0.454,140.073,176147,"4",29,"long"
"2156","Never Stop","Future",65,1,7,65,0,"Future",0.571,0.556,1,-5.857,"1",-1.50058350752202,-2.71507481603917,0.000149,-1.98777435315401,0.0762,155.465,291334,"4",6,"short"
"2157","Never Wanted To Be That Girl","Carly Pearce & Ashley McBryde",63,19,7,80.1692307692308,12.4440692648672,"Carly Pearce",0.553,0.609,1,-6.436,"1",-3.0597376035299,-1.89047544216721,0,-2.18925640768704,0.471,73.903,214416,"4",12,"long"
"2158","Neverita","Bad Bunny",31,2,7,44.8181818181818,19.1719492061615,"Bad Bunny",0.876,0.498,10,-7.511,"1",-3.04072963948473,-2.65072513448294,0,-1.94491064872223,0.428,122.016,173119,"4",9,"medium"
"2159","Nevermind","Dennis Lloyd",86,4,7,93,5.34027326253241,"Dennis Lloyd",0.6,0.688,5,-8.339,"0",-1.60445037092306,-1.83885107676191,1.29e-05,-0.894040122939335,0.0793,99.977,156600,"4",12,"medium"
"2160","New Again","Kanye West",68,1,7,68,0,"Kanye West",0.67,0.675,6,-4.624,"0",-1.72036947314138,-2.84558961512427,0,-0.837017550979647,0.263,90.948,183297,"4",10,"short"
"2161","New Americana","Halsey",60,17,0,72.054054054054,9.54214611880119,"Halsey",0.339,0.707,0,-5.121,"0",-3.15121717639439,-4.48295255326384,0,-1.08767234862978,0.359,173.993,183808,"4",6,"long"
"2162","New Freezer","Rich The Kid Featuring Kendrick Lamar",41,19,7,59.2105263157895,16.7477056916168,"Rich The Kid",0.884,0.698,0,-9.101,"1",-1.0106014113454,-3.20645330486964,0,-1.63475572041839,0.575,140.068,191938,"4",12,"long"
"2163","New Level","A$AP Ferg Featuring Future",90,3,7,95.6666666666667,4.29340579648993,"A$AP Ferg",0.526,0.655,1,-4.208,"0",-1.12085789761543,-2.871746293773,0,-2.15416508787577,0.156,121.127,267212,"4",9,"medium"
"2164","New Magic Wand","Tyler, The Creator",70,1,7,70,0,"Tyler",0.621,0.73,5,-5.414,"0",-2.23492644452023,-2.33614187652289,0.000131,-0.396009949337409,0.464,139.566,195320,"4",5,"short"
"2165","New Man","Ed Sheeran",72,1,7,72,0,"Ed Sheeran",0.78,0.745,7,-3.97,"1",-1.93102153656156,-2.88419089882108,0,-2.82177896643055,0.862,94.026,189280,"4",10,"short"
"2166","New N3on","Playboi Carti",92,1,7,92,0,"Playboi Carti",0.888,0.833,6,-6.546,"0",-2.60775247978685,-2.76303450943497,0,-2.24431618487007,0.948,130.054,116361,"4",13,"short"
"2167","New Patek","Lil Uzi Vert",24,7,7,62.5714285714286,24.3079205198635,"Lil Uzi Vert",0.85,0.785,8,-4.963,"0",-1.06421086195078,-3.30497852392161,0,-1.86433016206289,0.718,145.063,343099,"4",12,"medium"
"2168","New Romantics","Taylor Swift",46,8,0,64.2978723404255,9.79333156799769,"Taylor Swift",0.633,0.889,5,-5.87,"1",-2.63805782928218,-5.37519841088399,0.000458,-2.72113544065087,0.584,121.956,230467,"4",12,"medium"
"2169","New Rules","Dua Lipa",6,48,7,31.6504559270517,21.4916888666358,"Dua Lipa",0.762,0.7,9,-6.021,"0",-2.66786841146938,-5.94840505764753,1.56e-05,-1.8773173575897,0.608,116.073,209320,"4",8,"long"
"2170","Next Girl","Carly Pearce",86,4,7,94.5,5.26694795310726,"Carly Pearce",0.583,0.867,11,-4.17,"1",-2.75357071640402,-1.94491064872223,0,-2.44992568089275,0.962,160.096,164678,"4",12,"medium"
"2171","Nice","The Carters",95,1,7,95,0,"The Carters",0.912,0.533,1,-5.587,"1",-2.78385191451849,-2.3859667019331,1.48e-06,-1.74869997976761,0.208,119.922,233680,"4",11,"short"
"2172","Nice For What","Drake",1,25,7,10,12.1044306507704,"Drake",0.585,0.909,8,-6.474,"1",-2.64930970607961,-2.41799594450537,9.7e-05,-2.12863178587061,0.758,93.372,210747,"4",5,"long"
"2173","Nice Guy","Eminem & Jessie Reyez",65,1,7,65,0,"Eminem",0.65,0.639,8,-5.962,"1",-0.780886094867952,-2.36233509739982,0,-2.00248050054371,0.563,139.226,150802,"4",6,"short"
"2174","Nice To Meet Ya","Meghan Trainor Featuring Nicki Minaj",89,1,7,89,0,"Meghan Trainor",0.754,0.561,10,-6.279,"0",-1.09961278900169,-4.50081017066385,0.0267,-2.07147337203066,0.539,192.034,197004,"4",14,"short"
"2175","Nice To Meet Ya","Niall Horan",63,14,7,82.2142857142857,8.63133825081603,"Niall Horan",0.591,0.841,4,-4.351,"0",-3.49331267056996,-4.43121687886465,0,-0.928869514081015,0.392,109.034,158805,"4",11,"long"
"2176","Night Falls","Dove Cameron, Sofia Carson, Booboo Stewart, Cameron Boyce, Thomas Doherty, China Anne McClain & Dyla",84,1,7,84,0,"Dove Cameron",0.72,0.87,3,-5.155,"0",-1.95192822138088,-2.68531071413272,0,-1.93794197940614,0.802,160.039,188218,"4",12,"short"
"2177","Night Shift","Jon Pardi",56,16,7,80.8125,13.7234797480958,"Jon Pardi",0.63,0.754,2,-3.564,"1",-3.56136613381498,-2.34028696017806,0,-1.31676829847128,0.73,95.999,172253,"4",9,"long"
"2178","Night's On Fire","David Nail",81,5,7,90.6764705882353,6.48410919203712,"David Nail",0.54,0.776,4,-4.155,"1",-3.14655516328857,-1.41469383564159,0,-0.972861083362549,0.784,164.046,189733,"4",10,"medium"
"2179","Nightmare","Halsey",15,11,7,51.3636363636364,22.5084247916835,"Halsey",0.611,0.622,9,-5.075,"0",-2.61183134336167,-3.97389840914623,0,-1.02443289049386,0.538,146.11,231999,"4",6,"medium"
"2180","Nightmare","Offset & Metro Boomin",100,1,7,100,0,"Offset",0.739,0.405,0,-10.897,"1",-2.46510402249182,-0.814185508937001,0.207,-1.84516024595517,0.128,157.09,147987,"4",6,"short"
"2181","Nights","Frank Ocean",98,1,7,98,0,"Frank Ocean",0.466,0.548,5,-9.362,"0",-2.13707065451647,-0.867500567704723,1.01e-06,-2.1803674602698,0.423,89.815,307151,"4",11,"short"
"2182","Nights Like This","Kehlani Featuring Ty Dolla $ign",67,9,7,79.7777777777778,9.19930650339302,"Kehlani",0.61,0.725,8,-5.131,"1",-1.89711998488588,-1.00239343092757,0,-1.87080267656851,0.291,146.163,201788,"4",7,"medium"
"2183","Nikes","Frank Ocean",79,1,7,79,0,"Frank Ocean",0.543,0.394,8,-9.637,"1",-2.44876760317213,-0.363843433417345,0.000239,-2.22562405185792,0.118,137.811,314075,"4",11,"short"
"2184","No","Meghan Trainor",3,20,6,32.029197080292,27.1265936386937,"Meghan Trainor",0.557,0.803,1,-3.599,"0",-1.54646311327271,-4.39005880637115,1.61e-06,-0.3051673867928,0.657,92.134,213507,"4",14,"long"
"2185","No Auto","Lil Uzi Vert Featuring Lil Durk",76,1,7,76,0,"Lil Uzi Vert",0.765,0.553,11,-7.116,"0",-1.02722229258144,-4.80118506991405,0,-1.57987911019256,0.565,154.971,184258,"4",12,"short"
"2186","No Body, No Crime","Taylor Swift Featuring HAIM",34,2,7,65.5,32.6890948647546,"Taylor Swift",0.546,0.613,7,-7.589,"0",-3.63439126882987,-0.872273846457381,0,-2.2730262907525,0.535,79.015,215627,"4",12,"medium"
"2187","No Brainer","DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",5,15,7,30.8,27.720236984224,"DJ Khaled",0.552,0.76,0,-4.706,"1",-1.07294454191953,-2.61319467008953,0,-2.4476108650443,0.639,135.702,260000,"5",9,"long"
"2188","No Bystanders","Travis Scott",31,2,7,55,24.905977039813,"Travis Scott",0.731,0.811,1,-3.225,"1",-2.64226246056421,-3.89222037813197,0,-0.889162064485903,0.426,147.045,218284,"4",12,"medium"
"2189","No Cap","Future & Young Thug",62,1,7,62,0,"Future",0.8,0.523,1,-6.578,"1",-2.23492644452023,-6.83079423784601,0,-1.04412410338404,0.379,147.057,144142,"4",6,"short"
"2190","No Child Left Behind","Kanye West",53,1,7,53,0,"Kanye West",0.161,0.327,1,-8.059,"0",-3.37845789469267,-5.06403607082337,0.792,-1.98050159382493,0.0815,135.382,178061,"3",10,"short"
"2191","No Complaints","Metro Boomin Featuring Offset & Drake",71,5,7,89,12.6235074831233,"Metro Boomin",0.914,0.572,2,-8.82,"1",-1.79576749062559,-2.64648484544406,0.00237,-2.81507877386073,0.203,123.963,265480,"4",12,"medium"
"2192","No Dribble","DaBaby x Stunna 4 Vegas",92,1,7,92,0,"DaBaby",0.775,0.58,9,-6.83,"1",-0.823255865906966,-5.05145728861651,0,-1.03845836584836,0.762,130.032,162680,"4",6,"short"
"2193","No Excuses","Meghan Trainor",46,12,7,60.75,11.4195720806878,"Meghan Trainor",0.827,0.658,6,-3.846,"1",-2.96229749746775,-3.79869432012114,0,-3.17725415017738,0.523,115.016,152862,"4",14,"medium"
"2194","No Favors","Big Sean Featuring Eminem",22,3,7,60.6666666666667,31.420269466275,"Big Sean",0.482,0.781,11,-5.334,"1",-0.889162064485903,-0.463624022281697,2.87e-06,-0.884307686021104,0.336,57.967,325840,"5",8,"medium"
"2195","No Fear","DeJ Loaf",100,1,7,100,0,"DeJ Loaf",0.614,0.682,11,-4.117,"0",-2.28278246569787,-0.949330585952355,0,-2.00991547903123,0.566,100.202,169853,"4",8,"short"
"2196","No Flockin","Kodak Black",95,1,7,95,0,"Kodak Black",0.943,0.595,5,-8.372,"0",-1.65548185093551,-2.69859504233145,0,-2.47812966550898,0.815,117.532,165291,"4",11,"short"
"2197","No Frauds","Nicki Minaj, Drake & Lil Wayne",14,7,7,74.1428571428571,25.4656631564937,"Nicki Minaj",0.867,0.558,1,-6.975,"1",-1.35479569406052,-2.42588330933854,4.05e-06,-0.614336000135655,0.432,139.061,272453,"4",11,"medium"
"2198","No Friends In The Industry","Drake",11,8,7,56.125,27.695790622075,"Drake",0.84,0.744,1,-4.751,"1",-2.1803674602698,-4.01184334071036,0,-0.463624022281697,0.171,83.737,204347,"4",5,"medium"
"2199","No Guidance","Chris Brown Featuring Drake",5,46,7,17.0869565217391,12.4216629706978,"Chris Brown",0.696,0.454,1,-6.756,"0",-1.8773173575897,-2.09557092360972,0,-1.86433016206289,0.136,92.928,260640,"4",11,"long"
"2200","No Heart","21 Savage & Metro Boomin",43,19,7,63.9015151515151,13.7645744263008,"21 Savage",0.906,0.444,4,-8.692,"0",-0.95711272639441,-1.99510039324608,6.44e-05,-1.75446368448436,0.678,140.063,235040,"4",9,"long"
"2201","No Idea","Don Toliver",43,11,7,65.7272727272727,13.1945327230601,"Don Toliver",0.652,0.631,6,-5.718,"0",-2.41575379109968,-0.646263594661095,0.000579,-1.80180980508156,0.35,127.998,154424,"4",11,"medium"
"2202","No Interviews","Lil Durk",30,3,7,64.3333333333333,27.3209321461281,"Lil Durk",0.701,0.61,6,-6.639,"0",-1.18417017702976,-4.48295255326384,0,-2.21640739675299,0.598,157.995,179806,"4",8,"medium"
"2203","No Judgement","Niall Horan",97,1,7,97,0,"Niall Horan",0.723,0.726,1,-3.835,"0",-3.05336138639063,-2.87528612047812,0.000126,-2.86470401114759,0.962,100.051,176283,"4",11,"short"
"2204","No Limit","G-Eazy Featuring A$AP Rocky & Cardi B",4,29,7,29.5204081632653,25.0499929236232,"G-Eazy",0.838,0.771,1,-3.791,"1",-1.41058705368894,-4.44816643717843,0,-2.4615808244845,0.405,175.957,245387,"4",6,"long"
"2205","No Limit","Usher Featuring Young Thug",32,20,7,50.4306569343066,15.8117582925037,"Usher",0.717,0.523,10,-6.506,"0",-2.79524341280459,-2.52697942620991,0,-1.57987911019256,0.282,127.047,228613,"4",5,"long"
"2206","No Long Talk","Drake Featuring Giggs",40,2,7,58,18.6794827798598,"Drake",0.913,0.608,10,-6.839,"0",-1.45243416362444,-2.7015712350045,0,-0.629233854816292,0.578,97.063,149569,"4",5,"medium"
"2207","No Longer Friends","Bryson Tiller",98,1,7,98,0,"Bryson Tiller",0.651,0.663,11,-7.78,"1",-1.11779510808488,-1.58474529984373,0,-2.25379492882461,0.377,114.137,134747,"4",13,"short"
"2208","No Love","Summer Walker & SZA",13,19,7,73.1923076923077,23.6813785981241,"Summer Walker",0.707,0.618,1,-5.825,"0",-1.66073120682165,-1.77195684193188,0,-1.22758266996507,0.517,133.876,231498,"4",13,"long"
"2209","No Me Conoce","Jhay Cortez, J Balvin & Bad Bunny",71,14,7,82.7857142857143,8.76409027512357,"Jhay Cortez",0.806,0.786,10,-3.831,"0",-2.6023397466801,-1.93102153656156,0,-2.3697938426875,0.58,91.973,309120,"4",11,"long"
"2210","No Mistakes","Kanye West",36,1,7,36,0,"Kanye West",0.643,0.646,10,-2.442,"0",-2.76620911527574,-3.23653076010692,0,-2.21640739675299,0.35,80.174,123040,"4",10,"short"
"2211","No Money","Galantis",88,5,7,94.0294117647059,3.90404059620633,"Galantis",0.671,0.916,6,-4.014,"0",-3.22640409128899,-3.56843330103807,0.00762,-1.42711635564015,0.803,126.01,189127,"4",8,"medium"
"2212","No More","Metro Boomin Featuring Travis Scott, Kodak Black & 21 Savage",79,1,7,79,0,"Metro Boomin",0.636,0.501,11,-7.26,"0",-1.11169752821677,-0.884307686021104,0,-1.08175517160169,0.196,82.309,265120,"4",12,"short"
"2213","No More Parties","Coi Leray Featuring Lil Durk",26,20,7,51.1,17.2515456506984,"Coi Leray",0.827,0.394,11,-10.073,"1",-0.581605805827038,-1.37436579025462,0,-2.12026353620009,0.715,157,192880,"4",9,"long"
"2214","No Name","NF",82,1,7,82,0,"NF",0.718,0.795,0,-3.978,"0",-1.95192822138088,-1.50058350752202,0,-2.12026353620009,0.292,130.77,183827,"4",2,"short"
"2215","No Opp Left Behind","21 Savage & Metro Boomin",71,1,7,71,0,"21 Savage",0.823,0.703,8,-2.691,"1",-1.21066179247673,-4.12893600699172,1.35e-06,-1.22417551164346,0.26,178.043,194214,"4",9,"short"
"2216","No Problem","Chance The Rapper Featuring Lil Wayne & 2 Chainz",43,26,7,75.7988826815643,21.9164347261168,"Chance The Rapper",0.652,0.795,11,-5.192,"0",-1.74869997976761,-1.8578992717326,0,-2.09557092360972,0.788,135.018,304607,"4",17,"long"
"2217","No Promises","A Boogie Wit da Hoodie",74,2,7,83.5,9.85861591159265,"A Boogie Wit da Hoodie",0.78,0.593,5,-7.923,"0",-1.2413285908697,-4.04555439805267,0,-1.98777435315401,0.286,145.048,198671,"4",22,"medium"
"2218","No Promises","Cheat Codes Featuring Demi Lovato",38,23,7,60.2608695652174,18.6009145403964,"Cheat Codes",0.739,0.619,10,-6.669,"1",-1.82015894374975,-2.86120138059638,0,-2.25379492882461,0.58,112.961,222787,"4",11,"long"
"2219","No Regrets","Eminem Featuring Don Toliver",84,1,7,84,0,"Eminem",0.756,0.747,9,-5.407,"1",-3.07911388249304,-5.33913936106829,0.00536,-0.53102833108351,0.0687,134.935,200947,"4",6,"short"
"2220","No Return","Polo G Featuring The Kid LAROI & Lil Durk",26,2,7,49,23.8682279964875,"Polo G",0.479,0.645,5,-7.336,"0",-1.19732826160727,-2.00248050054371,0,-2.4949569856415,0.381,155.057,168729,"4",6,"medium"
"2221","No Role Modelz","J. Cole",36,25,0,42.0392156862745,2.54527628609332,"J. Cole",0.69,0.521,10,-8.492,"0",-1.08175517160169,-1.12701176318981,0,-2.92994453301599,0.494,100.028,292799,"4",7,"long"
"2222","No Roots","Alice Merton",84,3,7,93.3333333333333,6.96658692139367,"Alice Merton",0.863,0.657,7,-7.295,"1",-2.25379492882461,-1.33180617583582,0.00619,-2.64085895156189,0.829,115.958,235813,"4",12,"medium"
"2223","No Shopping","French Montana Featuring Drake",36,11,6,77.6486486486486,18.4987466679724,"French Montana",0.895,0.491,10,-10.261,"0",-1.40242374304977,-4.24052707240018,0.000988,-1.94491064872223,0.249,83.505,227727,"4",14,"medium"
"2224","No Sleep Leak","Lil Uzi Vert",90,1,7,90,0,"Lil Uzi Vert",0.788,0.689,8,-7.211,"1",-2.04022082852655,-4.49184150068109,0,-1.51412773262978,0.681,136.045,189230,"4",12,"short"
"2225","No Smoke","YoungBoy Never Broke Again",61,18,7,78.218487394958,7.91068753988257,"YoungBoy Never Broke Again",0.658,0.736,9,-6.097,"0",-1.17765549600856,-2.1803674602698,0,-2.32483070194137,0.804,143.966,160000,"4",26,"long"
"2226","No Stylist","French Montana Featuring Drake",47,20,7,73.45,12.5728524490283,"French Montana",0.765,0.704,5,-4.589,"0",-2.06356819252355,-3.83970234384852,0,-1.48280526150073,0.498,147.055,192172,"4",14,"long"
"2227","No Such Thing As A Broken Heart","Old Dominion",46,19,7,69.3157894736842,13.5966620352496,"Old Dominion",0.651,0.782,8,-4.295,"1",-2.63387080292796,-1.22077992264232,0,-2.23492644452023,0.945,171.987,176893,"4",12,"long"
"2228","No Sucker","Lil Baby & Moneybagg Yo",58,1,7,58,0,"Lil Baby",0.9,0.846,0,-4.884,"1",-1.4961092271271,-3.68887945411394,0,-1.58963528513792,0.851,129.966,188607,"4",8,"short"
"2229","No Switch","YoungBoy Never Broke Again",58,2,7,70.5,12.9718630415693,"YoungBoy Never Broke Again",0.682,0.798,2,-6.831,"1",-0.913793851675568,-2.29263476214088,0,-2.18925640768704,0.694,169.959,180706,"4",26,"medium"
"2230","No Tears Left To Cry","Ariana Grande",3,27,7,17.4814814814815,13.5385943959877,"Ariana Grande",0.699,0.713,9,-5.507,"0",-2.82346105261354,-3.2188758248682,3.11e-06,-1.22417551164346,0.354,121.993,205920,"4",13,"long"
"2231","No Time To Die","Billie Eilish",16,3,7,55.3333333333333,33.4803424912789,"Billie Eilish",0.38,0.219,4,-13.273,"0",-3.32980738557548,-0.0866478067256722,0.0104,-2.49253567695249,0.0517,73.537,242265,"4",13,"medium"
"2232","No Weakness","Rod Wave",99,1,7,99,0,"Rod Wave",0.703,0.538,10,-10.69,"0",-2.0874737133771,-1.80788885115794,0,-1.87080267656851,0.503,87.47,183730,"4",8,"short"
"2233","No Where","YoungBoy Never Broke Again",40,2,7,70,31.1324712997663,"YoungBoy Never Broke Again",0.657,0.496,5,-7.346,"1",-2.42024313646228,-1.54646311327271,0,-2.12026353620009,0.352,146.061,157845,"4",26,"medium"
"2234","Nobody","Dylan Scott",50,17,7,73.7058823529412,17.680475174407,"Dylan Scott",0.573,0.747,0,-6.46,"1",-3.44514926919134,-0.655851395816248,1.13e-06,-2.44530139519564,0.645,79.952,160707,"4",11,"long"
"2235","Nobody But You","Blake Shelton Duet With Gwen Stefani",18,25,7,43.88,18.9376593730254,"Blake Shelton Duet With Gwen Stefani",0.463,0.653,0,-5.515,"1",-3.60086857679122,-2.1982250776698,0.000136,-1.76026080216868,0.233,143.912,194867,"4",36,"long"
"2236","Nobody Else But You","Trey Songz",92,3,7,96,3.01662062579967,"Trey Songz",0.708,0.612,5,-6.379,"0",-2.10373423424888,-3.26754099684948,0,-1.2837377727948,0.263,139.913,229013,"4",10,"medium"
"2237","Nobody To Blame","Chris Stapleton",68,15,7,79.4563106796116,7.99972634216888,"Chris Stapleton",0.534,0.666,9,-9.471,"1",-3.39620984015112,-4.24749574171628,0.0615,-2.1803674602698,0.59,87.401,244147,"4",15,"long"
"2238","Nobody's Love","Maroon 5",41,10,7,55.3,15.5128277914427,"Maroon 5",0.485,0.567,1,-6.456,"1",-3.24933503235291,-1.15201306539522,0,-2.35493157336626,0.157,93.676,211254,"4",8,"medium"
"2239","Noise","Kenny Chesney",72,14,7,84.4123711340206,9.33491717660945,"Kenny Chesney",0.58,0.799,0,-4.146,"1",-3.57555076880693,-4.65646348037564,0,-2.38054663446376,0.583,109.965,203760,"4",13,"long"
"2240","None Of Your Concern","Jhene Aiko Featuring Big Sean",55,3,7,79,17.469974241538,"Jhene Aiko",0.437,0.517,9,-9.329,"0",-1.49165487677772,-0.155484902840395,0,-2.21640739675299,0.373,82.757,259387,"4",10,"medium"
"2241","Nonstop","Drake",2,22,7,22.2727272727273,8.80453888239865,"Drake",0.912,0.412,7,-8.074,"1",-2.09557092360972,-4.1043948980756,0.0126,-2.26336437984076,0.423,154.983,238614,"4",5,"long"
"2242","Normal","Eminem",39,1,7,39,0,"Eminem",0.907,0.64,6,-6.542,"1",-1.03845836584836,-1.34323487165944,0,-2.54465665419377,0.803,120.995,222477,"4",6,"short"
"2243","Not Afraid Anymore","Halsey",77,1,7,77,0,"Halsey",0.546,0.734,5,-6.991,"0",-2.72876324269975,-5.6664866899125,4.94e-05,-1.99510039324608,0.421,132,226787,"4",6,"short"
"2244","Not Alike","Eminem Featuring Royce Da 5'9",24,3,7,60.6666666666667,29.3825344947187,"Eminem",0.904,0.756,10,-3.746,"1",-1.13943428318836,-2.67075441635851,0,-1.08175517160169,0.342,140.005,288087,"4",6,"medium"
"2245","Not Enough","Juice WRLD",80,1,7,80,0,"Juice WRLD",0.693,0.715,7,-6.108,"1",-3.01593498087151,-5.6021288209297,2.86e-06,-1.58474529984373,0.323,90.006,171830,"4",10,"short"
"2246","Not In The Mood","Lil Tjay, Fivio Foreign & Kay Flock",61,1,7,61,0,"Lil Tjay",0.545,0.82,8,-4.489,"1",-1.29098418131557,-2.35282630943079,0,-1.23787435600162,0.357,141.908,150476,"4",8,"short"
"2247","Not Nice","PARTYNEXTDOOR",82,7,7,87,5.42755316264459,"PARTYNEXTDOOR",0.598,0.496,0,-9.309,"1",-2.52074110279722,-3.67695088324866,0.00132,-2.12026353620009,0.725,128.06,202661,"4",13,"medium"
